imdbid,primaryTitle,year,rating,decade,variable,value,genre,pass,notpass
tt2258281,Beyond the Hills,2012,3,2010,Drama,1,Drama,1,0
tt2262161,Sunset Song,2015,3,2010,Drama,1,Drama,1,0
tt2265534,The Lifeguard,2013,3,2010,Romance,1,Romance,1,0
tt2267998,Gone Girl,2014,3,2010,Mystery,1,Mystery,1,0
tt2275949,Silence,2012,1,2010,Drama,1,Drama,0,1
tt2278871,Blue Is the Warmest Color,2013,3,2010,Drama,1,Drama,1,0
tt2281159,Contracted,2013,3,2010,Drama,1,Drama,1,0
tt2287655,Bitch Hug,2012,3,2010,Drama,1,Drama,1,0
tt2287715,Ego,2013,2,2010,Drama,1,Drama,0,1
tt2296697,Concussion,2013,3,2010,Drama,1,Drama,1,0
tt2298416,Suzanne,2013,3,2010,Drama,1,Drama,1,0
tt2298820,La cinquième saison,2012,3,2010,Mystery,1,Mystery,1,0
tt2304426,The Selfish Giant,2013,1,2010,Drama,1,Drama,0,1
tt2309021,We Are What We Are,2013,3,2010,Thriller,1,Thriller,1,0
tt2315582,Una,2016,2,2010,Romance,1,Romance,0,1
tt2316801,Beauty and the Beast,2014,3,2010,Romance,1,Romance,1,0
tt2318625,Out in the Dark,2012,0,2010,Romance,1,Romance,0,1
tt2321502,Uncanny,2015,0,2010,Sci-Fi,1,Sci-Fi,0,1
tt2321549,The Babadook,2014,3,2010,Drama,1,Drama,1,0
tt2322441,Fifty Shades of Grey,2015,3,2010,Drama,1,Drama,1,0
tt2322517,Mojave,2015,1,2010,Thriller,1,Thriller,0,1
tt2326554,A Girl Walks Home Alone at Night,2014,3,2010,Horror,1,Horror,1,0
tt2328503,As One,2012,3,2010,Drama,1,Drama,1,0
tt2331143,"Like Father, Like Son",2013,3,2010,Drama,1,Drama,1,0
tt2334733,Madame Bovary,2014,2,2010,Drama,1,Drama,0,1
tt2334873,Blue Jasmine,2013,3,2010,Drama,1,Drama,1,0
tt2336960,Inch'Allah,2012,3,2010,Drama,1,Drama,1,0
tt2338864,Finsterworld,2013,1,2010,Drama,1,Drama,0,1
tt2339741,The Woman in Black 2: Angel of Death,2014,3,2010,Horror,1,Horror,1,0
tt2340650,East Side Sushi,2014,3,2010,Drama,1,Drama,1,0
tt2349460,Grace Unplugged,2013,3,2010,Music,1,Music,1,0
tt2350496,The Lunchbox,2013,3,2010,Drama,1,Drama,1,0
tt2351098,A Picture of You,2013,3,2010,Drama,1,Drama,1,0
tt2352488,Interior. Leather Bar.,2013,1,2010,Drama,1,Drama,0,1
tt2358891,The Great Beauty,2013,3,2010,Drama,1,Drama,1,0
tt2364949,Touchy Feely,2013,3,2010,Drama,1,Drama,1,0
tt2364975,We Are the Best!,2013,3,2010,Drama,1,Drama,1,0
tt2368749,After Lucia,2012,3,2010,Drama,1,Drama,1,0
tt2370034,Tango libre,2012,0,2010,Drama,1,Drama,0,1
tt2370248,Short Term 12,2013,3,2010,Drama,1,Drama,1,0
tt2375574,A Field in England,2013,0,2010,History,1,History,0,1
tt2379082,Monster Pies,2013,2,2010,Romance,1,Romance,0,1
tt2381111,Brooklyn,2015,3,2010,Romance,1,Romance,1,0
tt2382009,Nymphomaniac: Vol. II,2013,3,2010,Drama,1,Drama,1,0
tt2386257,White Lies,2013,3,2010,Drama,1,Drama,1,0
tt2387222,All I Want Is Everything,2012,3,2010,Drama,1,Drama,1,0
tt2393787,Women's Day,2012,3,2010,Drama,1,Drama,1,0
tt2395417,Still Life,2013,1,2010,Drama,1,Drama,0,1
tt2396589,Mudbound,2017,3,2010,Drama,1,Drama,1,0
tt2397535,Predestination,2014,3,2010,Mystery,1,Mystery,1,0
tt2398231,The Homesman,2014,1,2010,Drama,1,Drama,0,1
tt2401711,Time and the Wind,2013,3,2010,War,1,War,1,0
tt2402927,Carol,2015,3,2010,Drama,1,Drama,1,0
tt2404461,The Past,2013,3,2010,Drama,1,Drama,1,0
tt2406252,Venus in Fur,2013,0,2010,Drama,1,Drama,0,1
tt2415174,Moving Mountains,2014,3,2010,Family,1,Family,1,0
tt2436386,Project Almanac,2015,3,2010,Mystery,1,Mystery,1,0
tt2436682,The Duel,2016,1,2010,Drama,1,Drama,0,1
tt2446980,Joy,2015,3,2010,Drama,1,Drama,1,0
tt2452254,Clouds of Sils Maria,2014,3,2010,Drama,1,Drama,1,0
tt2461126,"Something, Anything",2014,3,2010,Romance,1,Romance,1,0
tt2474310,Land of Storms,2014,1,2010,Romance,1,Romance,0,1
tt2479800,Palo Alto,2013,3,2010,Drama,1,Drama,1,0
tt2494384,Aloft,2014,3,2010,Drama,1,Drama,1,0
tt2505294,Ask Me Anything,2014,3,2010,Drama,1,Drama,1,0
tt2528814,God's Not Dead,2014,3,2010,Drama,1,Drama,1,0
tt2543164,Arrival,2016,3,2010,Sci-Fi,1,Sci-Fi,1,0
tt2543472,Wonder,2017,3,2010,Drama,1,Drama,1,0
tt2543508,Life Inside Out,2013,3,2010,Drama,1,Drama,1,0
tt2547584,The Light Between Oceans,2016,3,2010,Drama,1,Drama,1,0
tt2548396,The Cloverfield Paradox,2018,3,2010,Horror,1,Horror,1,0
tt2554274,Crimson Peak,2015,3,2010,Fantasy,1,Fantasy,1,0
tt2570858,The Duke of Burgundy,2014,3,2010,Romance,1,Romance,1,0
tt2580928,Mt. Zion,2013,1,2010,Drama,1,Drama,0,1
tt2582008,Meine Schwestern,2013,3,2010,Drama,1,Drama,1,0
tt2582498,Sweet Virginia,2017,3,2010,Thriller,1,Thriller,1,0
tt2582502,Fathers & Daughters,2015,3,2010,Drama,1,Drama,1,0
tt2582576,Sand Castle,2017,0,2010,War,1,War,0,1
tt2582802,Whiplash,2014,1,2010,Music,1,Music,0,1
tt2582846,The Fault in Our Stars,2014,3,2010,Drama,1,Drama,1,0
tt2592512,The Happy Caterpillars,2012,1,2010,Drama,1,Drama,0,1
tt2617828,Free Fall,2013,1,2010,Romance,1,Romance,0,1
tt2620736,Jug Face,2013,3,2010,Thriller,1,Thriller,1,0
tt2625810,Into the Forest,2015,3,2010,Sci-Fi,1,Sci-Fi,1,0
tt2626350,Step Up All In,2014,2,2010,Romance,1,Romance,0,1
tt2639254,A Little Chaos,2014,3,2010,Romance,1,Romance,1,0
tt2639336,Greta,2018,3,2010,Mystery,1,Mystery,1,0
tt2639344,Love Is Strange,2014,2,2010,Drama,1,Drama,0,1
tt2645188,The Quiet Hour,2014,3,2010,Sci-Fi,1,Sci-Fi,1,0
tt2671706,Fences,2016,3,2010,Drama,1,Drama,1,0
tt2674426,Me Before You,2016,3,2010,Drama,1,Drama,1,0
tt2674430,Approaching the Unknown,2016,0,2010,Thriller,1,Thriller,0,1
tt2692904,Locke,2013,0,2010,Drama,1,Drama,0,1
tt2717860,The Riot Club,2014,1,2010,Thriller,1,Thriller,0,1
tt2718492,Ida,2013,3,2010,Drama,1,Drama,1,0
tt2720680,The Salvation,2014,1,2010,Drama,1,Drama,0,1
tt2726560,The Longest Ride,2015,3,2010,Drama,1,Drama,1,0
tt2737050,"Two Days, One Night",2014,3,2010,Drama,1,Drama,1,0
tt2737304,Bird Box,2018,3,2010,Horror,1,Horror,1,0
tt2752200,Young & Beautiful,2013,3,2010,Drama,1,Drama,1,0
tt2756032,The One I Love,2014,3,2010,Mystery,1,Mystery,1,0
tt2763304,T2 Trainspotting,2017,3,2010,Drama,1,Drama,1,0
tt2764784,Phoenix,2014,3,2010,Music,1,Music,1,0
tt2800038,Atlas Shrugged: Who Is John Galt?,2014,3,2010,Mystery,1,Mystery,1,0
tt2818178,When Animals Dream,2014,1,2010,Drama,1,Drama,0,1
tt2835536,The Quiet Roar,2014,3,2010,Drama,1,Drama,1,0
tt2844798,White God,2014,3,2010,Drama,1,Drama,1,0
tt2852460,Bends,2013,3,2010,Drama,1,Drama,1,0
tt2865802,A Pact,2013,2,2010,Thriller,1,Thriller,0,1
tt2872518,The Shack,2017,3,2010,Fantasy,1,Fantasy,1,0
tt2884018,Macbeth,2015,1,2010,History,1,History,0,1
tt2884206,I Origins,2014,3,2010,Romance,1,Romance,1,0
tt2929690,Margarita with a Straw,2014,3,2010,Drama,1,Drama,1,0
tt2935476,Far from the Madding Crowd,2015,3,2010,Romance,1,Romance,1,0
tt2936470,Electricity,2014,3,2010,Drama,1,Drama,1,0
tt2978462,Dolphin Tale 2,2014,3,2010,Family,1,Family,1,0
tt2991224,Tangerines,2013,0,2010,Drama,1,Drama,0,1
tt2994832,The Summer of Sangaile,2015,3,2010,Romance,1,Romance,1,0
tt3013588,Avis de mistral,2014,3,2010,Romance,1,Romance,1,0
tt3043252,Parched,2015,3,2010,Drama,1,Drama,1,0
tt3065204,The Conjuring 2,2016,3,2010,Mystery,1,Mystery,1,0
tt3076658,Creed,2015,2,2010,Sport,1,Sport,0,1
tt3089326,Magical Girl,2014,3,2010,Drama,1,Drama,1,0
tt3090670,Advantageous,2015,3,2010,Sci-Fi,1,Sci-Fi,1,0
tt3100636,52 Tuesdays,2013,3,2010,Drama,1,Drama,1,0
tt3104818,"Like Sunday, Like Rain",2014,3,2010,Music,1,Music,1,0
tt3106846,Gabrielle,2013,3,2010,Romance,1,Romance,1,0
tt3125324,Beyond the Lights,2014,3,2010,Romance,1,Romance,1,0
tt3128900,Miss Meadows,2014,3,2010,Drama,1,Drama,1,0
tt3149038,A Brilliant Young Mind,2014,1,2010,Romance,1,Romance,0,1
tt3168230,Mr. Holmes,2015,1,2010,Mystery,1,Mystery,0,1
tt3170832,Room,2015,3,2010,Drama,1,Drama,1,0
tt3184934,The New Girlfriend,2014,2,2010,Drama,1,Drama,0,1
tt3230162,Still the Water,2014,3,2010,Drama,1,Drama,1,0
tt3263614,"Kumiko, the Treasure Hunter",2014,3,2010,Drama,1,Drama,1,0
tt3263732,Primero De Enero,2014,3,2010,Drama,1,Drama,1,0
tt3278330,Tale of Tales,2015,3,2010,Fantasy,1,Fantasy,1,0
tt3289728,Equals,2015,3,2010,Drama,1,Drama,1,0
tt3294200,The Falling,2014,3,2010,Thriller,1,Thriller,1,0
tt3296658,Rams,2015,1,2010,Drama,1,Drama,0,1
tt3303652,A Sort of Homecoming,2015,3,2010,Drama,1,Drama,1,0
tt3316960,Still Alice,2014,3,2010,Drama,1,Drama,1,0
tt3335606,Berlin Syndrome,2017,1,2010,Horror,1,Horror,0,1
tt3344922,Hungry Hearts,2014,2,2010,Romance,1,Romance,0,1
tt3365778,Breathe,2014,3,2010,Drama,1,Drama,1,0
tt3430042,The Phoenix Project,2015,0,2010,Drama,1,Drama,0,1
tt3442006,Cake,2014,3,2010,Drama,1,Drama,1,0
tt3451230,High Strung,2016,2,2010,Drama,1,Drama,0,1
tt3453052,10 Days in a Madhouse,2015,3,2010,Drama,1,Drama,1,0
tt3462710,Unforgettable,2017,3,2010,Thriller,1,Thriller,1,0
tt3503460,Embers,2015,1,2010,Sci-Fi,1,Sci-Fi,0,1
tt3515892,The Pa Boys,2014,2,2010,Music,1,Music,0,1
tt3521332,Traces of Sandalwood,2014,3,2010,Drama,1,Drama,1,0
tt3529612,River of Fundament,2014,3,2010,Drama,1,Drama,1,0
tt3529656,Meadowland,2015,3,2010,Drama,1,Drama,1,0
tt3544082,45 Years,2015,3,2010,Romance,1,Romance,1,0
tt3544218,Belgica,2016,1,2010,Drama,1,Drama,0,1
tt3546114,Anatomy of a Love Seen,2014,3,2010,Drama,1,Drama,1,0
tt3595966,Conducta,2014,3,2010,Drama,1,Drama,1,0
tt3605262,The Sin Seer,2015,3,2010,Thriller,1,Thriller,1,0
tt3612616,Mommy,2014,3,2010,Drama,1,Drama,1,0
tt3620762,Anguish,2015,3,2010,Horror,1,Horror,1,0
tt3655522,Girlhood,2014,3,2010,Drama,1,Drama,1,0
tt3661798,A Girl at My Door,2014,3,2010,Drama,1,Drama,1,0
tt3666210,H.,2014,1,2010,Drama,1,Drama,0,1
tt3682448,Bridge of Spies,2015,1,2010,History,1,History,0,1
tt3685622,600 Miles,2015,0,2010,Drama,1,Drama,0,1
tt3707106,By the Sea,2015,3,2010,Drama,1,Drama,1,0
tt3713166,Unfriended,2014,3,2010,Horror,1,Horror,1,0
tt3715122,L'attesa,2015,3,2010,Drama,1,Drama,1,0
tt3717068,Court,2014,1,2010,Drama,1,Drama,0,1
tt3720788,The Disappearance of Eleanor Rigby: Her,2013,3,2010,Romance,1,Romance,1,0
tt3720802,Eat Your Bones,2014,0,2010,Drama,1,Drama,0,1
tt3729920,The Disappearance of Eleanor Rigby: Them,2014,3,2010,Drama,1,Drama,1,0
tt3748172,Gerald's Game,2017,3,2010,Drama,1,Drama,1,0
tt3750872,The Wife,2017,3,2010,Drama,1,Drama,1,0
tt3756788,Our Little Sister,2015,3,2010,Drama,1,Drama,1,0
tt3757648,Tempête,2015,1,2010,Drama,1,Drama,0,1
tt3797868,The Choice,2016,3,2010,Romance,1,Romance,1,0
tt3817188,My Good Hans,2015,1,2010,War,1,War,0,1
tt3838728,Bang Gang (A Modern Love Story),2015,3,2010,Drama,1,Drama,1,0
tt3846674,To All the Boys I've Loved Before,2018,3,2010,Romance,1,Romance,1,0
tt3862750,The Perfect Guy,2015,2,2010,Drama,1,Drama,0,1
tt3892172,Leave No Trace,2018,3,2010,Drama,1,Drama,1,0
tt3904770,August Winds,2014,3,2010,Drama,1,Drama,1,0
tt3953626,A Country Called Home,2015,3,2010,Drama,1,Drama,1,0
tt3958098,Sand Dollars,2014,3,2010,Drama,1,Drama,1,0
tt3958780,Equity,2016,3,2010,Drama,1,Drama,1,0
tt3966404,Mustang,2015,3,2010,Drama,1,Drama,1,0
tt3969208,Trust Fund,2016,3,2010,Drama,1,Drama,1,0
tt3993894,Queen of Earth,2015,3,2010,Thriller,1,Thriller,1,0
tt4000768,The Art Dealer,2015,3,2010,History,1,History,1,0
tt4005402,Colonia,2015,3,2010,Romance,1,Romance,1,0
tt4009278,Intruders,2015,3,2010,Horror,1,Horror,1,0
tt4010918,The Throne,2015,3,2010,Drama,1,Drama,1,0
tt4016934,The Handmaiden,2016,3,2010,Thriller,1,Thriller,1,0
tt4030600,The Bye Bye Man,2017,3,2010,Horror,1,Horror,1,0
tt4034228,Manchester by the Sea,2016,3,2010,Drama,1,Drama,1,0
tt4052882,The Shallows,2016,3,2010,Drama,1,Drama,1,0
tt4056738,Do You Believe?,2015,3,2010,Drama,1,Drama,1,0
tt4065552,Unknown Soldier,2017,3,2010,War,1,War,1,0
tt4069042,Anna Unbound,2015,3,2010,Horror,1,Horror,1,0
tt4080768,Summertime,2015,3,2010,Romance,1,Romance,1,0
tt4085084,Disorder,2015,0,2010,Thriller,1,Thriller,0,1
tt4093680,My Skinny Sister,2015,3,2010,Drama,1,Drama,1,0
tt4114744,Whisper If I Forget,2014,2,2010,Drama,1,Drama,0,1
tt4120176,Things to Come,2016,1,2010,Drama,1,Drama,0,1
tt4145324,Bound,2015,3,2010,Drama,1,Drama,1,0
tt4178092,The Gift,2015,3,2010,Thriller,1,Thriller,1,0
tt4191702,Norman,2016,1,2010,Thriller,1,Thriller,0,1
tt4195368,Flying Colors,2015,3,2010,Drama,1,Drama,1,0
tt4238858,The Fits,2015,1,2010,Music,1,Music,0,1
tt4247740,The Three Es,2015,3,2010,Drama,1,Drama,1,0
tt4262174,First Girl I Loved,2016,3,2010,Drama,1,Drama,1,0
tt4265878,Dora or The Sexual Neuroses of Our Parents,2015,3,2010,Drama,1,Drama,1,0
tt4273292,Under the Shadow,2016,3,2010,Drama,1,Drama,1,0
tt4287320,The Circle,2017,3,2010,Drama,1,Drama,1,0
tt4291590,Evolution,2015,0,2010,Drama,1,Drama,0,1
tt4298958,Sweet Bean,2015,3,2010,Drama,1,Drama,1,0
tt4322180,L'età d'oro,2016,1,2010,Drama,1,Drama,0,1
tt4326444,Julieta,2016,3,2010,Mystery,1,Mystery,1,0
tt4331970,Being 17,2016,3,2010,Romance,1,Romance,1,0
tt4341864,The Memory of Water,2015,2,2010,Drama,1,Drama,0,1
tt4361050,Ouija: Origin of Evil,2016,3,2010,Drama,1,Drama,1,0
tt4370784,The Innocents,2016,3,2010,History,1,History,1,0
tt4392438,La passion d'Augustine,2015,3,2010,Drama,1,Drama,1,0
tt4392770,Always Shine,2016,3,2010,Drama,1,Drama,1,0
tt4411596,My Cousin Rachel,2017,3,2010,Romance,1,Romance,1,0
tt4425152,Girls Lost,2015,3,2010,Drama,1,Drama,1,0
tt4428814,The Measure of a Man,2015,1,2010,Drama,1,Drama,0,1
tt4465564,Fifty Shades Darker,2017,3,2010,Romance,1,Romance,1,0
tt4466872,Les ogres,2015,3,2010,Drama,1,Drama,1,0
tt4468634,Certain Women,2016,3,2010,Drama,1,Drama,1,0
tt4481414,Gifted,2017,3,2010,Drama,1,Drama,1,0
tt4485178,I Am a Soldier,2015,3,2010,Drama,1,Drama,1,0
tt4540710,Miss Sloane,2016,3,2010,Drama,1,Drama,1,0
tt4547056,The Girl with All the Gifts,2016,3,2010,Horror,1,Horror,1,0
tt4547194,I Kill Giants,2017,3,2010,Drama,1,Drama,1,0
tt4550098,Nocturnal Animals,2016,3,2010,Drama,1,Drama,1,0
tt4551882,King Dave,2016,1,2010,Drama,1,Drama,0,1
tt4645368,It's Only the End of the World,2016,3,2010,Drama,1,Drama,1,0
tt4667788,Grüsse aus Fukushima,2016,3,2010,Drama,1,Drama,1,0
tt4680196,Planetarium,2016,3,2010,Fantasy,1,Fantasy,1,0
tt4682708,We Are the Flesh,2016,0,2010,Horror,1,Horror,0,1
tt4682786,Collateral Beauty,2016,2,2010,Drama,1,Drama,0,1
tt4691166,7 Letters,2015,3,2010,Drama,1,Drama,1,0
tt4714782,Personal Shopper,2016,3,2010,Drama,1,Drama,1,0
tt4729896,Apostasy,2017,3,2010,Drama,1,Drama,1,0
tt4731136,A Cure for Wellness,2016,1,2010,Horror,1,Horror,0,1
tt4746506,Sweet Dreams,2016,2,2010,Romance,1,Romance,0,1
tt4786282,Lights Out,2016,3,2010,Horror,1,Horror,1,0
tt4805316,A Dark Song,2016,0,2010,Drama,1,Drama,0,1
tt4836736,Nowhere Boys: The Book of Shadows,2016,3,2010,Fantasy,1,Fantasy,1,0
tt4899406,Neon Bull,2015,3,2010,Drama,1,Drama,1,0
tt4954522,Raw,2016,3,2010,Horror,1,Horror,1,0
tt4975722,Moonlight,2016,1,2010,Drama,1,Drama,0,1
tt4986098,The Titan,2018,2,2010,Romance,1,Romance,0,1
tt5001718,"Everything, Everything",2017,3,2010,Drama,1,Drama,1,0
tt5005684,Nil Battey Sannata,2015,3,2010,Drama,1,Drama,1,0
tt5039088,The Transfiguration,2016,0,2010,Horror,1,Horror,0,1
tt5073620,Below Her Mouth,2016,3,2010,Romance,1,Romance,1,0
tt5085924,Wildling,2018,3,2010,Horror,1,Horror,1,0
tt5096536,Heal the Living,2016,1,2010,Drama,1,Drama,0,1
tt5109784,Mother!,2017,2,2010,Mystery,1,Mystery,0,1
tt5153952,Let Me Go,2017,3,2010,Drama,1,Drama,1,0
tt5155780,The Discovery,2017,3,2010,Sci-Fi,1,Sci-Fi,1,0
tt5168192,"I, Daniel Blake",2016,3,2010,Drama,1,Drama,1,0
tt5221584,Aquarius,2016,3,2010,Drama,1,Drama,1,0
tt5254640,Spa Night,2016,3,2010,Drama,1,Drama,1,0
tt5265960,The Untamed,2016,3,2010,Sci-Fi,1,Sci-Fi,1,0
tt5322012,Wish Upon,2017,3,2010,Fantasy,1,Fantasy,1,0
tt5427194,The Miracle Season,2018,3,2010,Sport,1,Sport,1,0
tt5516328,Ghost Stories,2017,1,2010,Drama,1,Drama,0,1
tt5541240,To the Bone,2017,3,2010,Drama,1,Drama,1,0
tt5592248,The Beguiled,2017,3,2010,Thriller,1,Thriller,1,0
tt5607714,On Body and Soul,2017,3,2010,Mystery,1,Mystery,1,0
tt5633706,Close-Knit,2017,3,2010,Drama,1,Drama,1,0
tt5635086,God's Own Country,2017,0,2010,Drama,1,Drama,0,1
tt5649144,The Florida Project,2017,3,2010,Drama,1,Drama,1,0
tt5695764,Inversion,2016,3,2010,Drama,1,Drama,1,0
tt5715874,The Killing of a Sacred Deer,2017,3,2010,Drama,1,Drama,1,0
tt5726616,Call Me by Your Name,2017,3,2010,Drama,1,Drama,1,0
tt5739786,La Negrita: the Miracle of Our Lady of Los Angeles,1985,1,1980,Drama,1,Drama,0,1
tt5776858,Phantom Thread,2017,3,2010,Romance,1,Romance,1,0
tt5791884,Quit Staring at My Plate,2016,1,2010,Drama,1,Drama,0,1
tt5825380,Wonder Wheel,2017,3,2010,Drama,1,Drama,1,0
tt5834660,Dance Academy: The Movie,2017,3,2010,Drama,1,Drama,1,0
tt5867800,Aruvi,2016,3,2010,Drama,1,Drama,1,0
tt5918104,King of the Dancehall,2016,2,2010,Drama,1,Drama,0,1
tt5960374,Vox Lux,2018,3,2010,Drama,1,Drama,1,0
tt5974388,In Between,2016,3,2010,Drama,1,Drama,1,0
tt5980798,Félicité,2017,3,2010,Music,1,Music,1,0
tt6053438,First Reformed,2017,1,2010,Thriller,1,Thriller,0,1
tt6061074,First Match,2018,3,2010,Drama,1,Drama,1,0
tt6069126,The Escape,2017,3,2010,Drama,1,Drama,1,0
tt6078866,Soni,2018,3,2010,Drama,1,Drama,1,0
tt6108178,Disobedience,2017,3,2010,Romance,1,Romance,1,0
tt6142496,6 Balloons,2018,3,2010,Drama,1,Drama,1,0
tt6155172,Roma,2018,3,2010,Drama,1,Drama,1,0
tt6169920,L'animale,2018,3,2010,Drama,1,Drama,1,0
tt6194530,Ava,2017,3,2010,Drama,1,Drama,1,0
tt6217306,Apostle,2018,3,2010,Drama,1,Drama,1,0
tt6257174,The Miseducation of Cameron Post,2018,3,2010,Drama,1,Drama,1,0
tt6265828,A Ghost Story,2017,1,2010,Fantasy,1,Fantasy,0,1
tt6303866,Beach Rats,2017,3,2010,Drama,1,Drama,1,0
tt6304046,Thelma,2017,3,2010,Fantasy,1,Fantasy,1,0
tt6343314,Creed II,2018,3,2010,Drama,1,Drama,1,0
tt6476140,Serenity,2019,1,2010,Drama,1,Drama,0,1
tt6485304,Quién te cantará,2018,2,2010,Music,1,Music,0,1
tt6543652,Cold War,2018,3,2010,Music,1,Music,1,0
tt6628102,The Wild Pear Tree,2018,2,2010,Drama,1,Drama,0,1
tt6644200,A Quiet Place,2018,1,2010,Mystery,1,Mystery,0,1
tt6776106,And Breathe Normally,2018,3,2010,Drama,1,Drama,1,0
tt6776462,A Man of Integrity,2017,3,2010,Thriller,1,Thriller,1,0
tt6805302,Bloody Milk,2017,1,2010,Drama,1,Drama,0,1
tt7125860,If Beale Street Could Talk,2018,3,2010,Romance,1,Romance,1,0
tt7282468,Burning,2018,0,2010,Drama,1,Drama,0,1
tt7485508,Carmen & Lola,2018,3,2010,Drama,1,Drama,1,0
tt7545524,Ben Is Back,2018,3,2010,Drama,1,Drama,1,0
tt7545566,Skate Kitchen,2018,3,2010,Drama,1,Drama,1,0
tt7555774,At War,2018,1,2010,Drama,1,Drama,0,1
tt7668870,Searching,2018,1,2010,Mystery,1,Mystery,0,1
tt7768846,Pass Over,2018,0,2010,Drama,1,Drama,0,1
tt7784604,Hereditary,2018,3,2010,Drama,1,Drama,1,0
tt7875464,The Heiresses,2018,3,2010,Drama,1,Drama,1,0
tt8020896,An Elephant Sitting Still,2018,0,2010,Drama,1,Drama,0,1
tt8286894,Rafiki,2018,3,2010,Drama,1,Drama,1,0
tt8459250,Shéhérazade,2018,3,2010,Thriller,1,Thriller,1,0
tt9109492,American Woman,2019,3,2010,Drama,1,Drama,1,0
tt9358120,We Are Little Zombies,2019,2,2010,Drama,1,Drama,0,1
tt0045464,"The 5,000 Fingers of Dr. T.",1953,0,1950,Family,1,Family,0,1
tt0067992,Willy Wonka & the Chocolate Factory,1971,2,1970,Fantasy,1,Fantasy,0,1
tt0083866,E.T. the Extra-Terrestrial,1982,3,1980,Family,1,Family,1,0
tt0093144,Hansel and Gretel,1987,3,1980,Musical,1,Musical,1,0
tt0361696,Raise Your Voice,2004,3,2000,Music,1,Music,1,0
tt1716767,The Last Keepers,2013,3,2010,Family,1,Family,1,0
tt2599226,An Easter Bunny Puppy,2013,3,2010,Family,1,Family,1,0
tt2771200,Beauty and the Beast,2017,3,2010,Musical,1,Musical,1,0
tt3328716,Paper Planes,2014,1,2010,Family,1,Family,0,1
tt3391348,The3Tails Movie: A Mermaid Adventure,2015,3,2010,Family,1,Family,1,0
tt5274066,Raising the Bar,2016,3,2010,Sport,1,Sport,1,0
tt0007361,Snow White,1916,3,1900-1920,Romance,1,Romance,1,0
tt0010323,The Cabinet of Dr. Caligari,1920,0,1900-1920,Mystery,1,Mystery,0,1
tt0013442,Nosferatu,1922,2,1900-1920,Horror,1,Horror,0,1
tt0021814,Dracula,1931,2,1930,Horror,1,Horror,0,1
tt0021815,Drácula,1931,3,1930,Horror,1,Horror,1,0
tt0023649,Vampyr,1932,3,1930,Horror,1,Horror,1,0
tt0034587,Cat People,1942,3,1940,Thriller,1,Thriller,1,0
tt0035017,Carnival of Sinners,1943,1,1940,Fantasy,1,Fantasy,0,1
tt0048124,The Glass Slipper,1955,3,1950,Fantasy,1,Fantasy,1,0
tt0050766,Curse of the Demon,1957,3,1950,Fantasy,1,Fantasy,1,0
tt0055198,Mothra,1961,0,1960,Thriller,1,Thriller,0,1
tt0062852,Wrath of Daimajin,1966,0,1960,Fantasy,1,Fantasy,0,1
tt0068284,Blacula,1972,3,1970,Fantasy,1,Fantasy,1,0
tt0070300,Lemora: A Child's Tale of the Supernatural,1973,3,1970,Thriller,1,Thriller,1,0
tt0081777,Xanadu,1980,3,1980,Romance,1,Romance,1,0
tt0083722,Cat People,1982,3,1980,Thriller,1,Thriller,1,0
tt0093075,The Gate,1987,2,1980,Fantasy,1,Fantasy,0,1
tt0093629,A Nightmare on Elm Street 3: Dream Warriors,1987,3,1980,Fantasy,1,Fantasy,1,0
tt0095484,Lady in White,1988,1,1980,Horror,1,Horror,0,1
tt0095925,Pumpkinhead,1988,3,1980,Fantasy,1,Fantasy,1,0
tt0097981,A Nightmare on Elm Street 5: The Dream Child,1989,3,1980,Horror,1,Horror,1,0
tt0101917,Freddy's Dead: The Final Nightmare,1991,2,1990,Fantasy,1,Fantasy,0,1
tt0111686,New Nightmare,1994,3,1990,Fantasy,1,Fantasy,1,0
tt0112682,The City of Lost Children,1995,3,1990,Fantasy,1,Fantasy,1,0
tt0119227,Snow White: A Tale of Terror,1997,3,1990,Fantasy,1,Fantasy,1,0
tt0119784,The Night Flier,1997,3,1990,Fantasy,1,Fantasy,1,0
tt0135033,Poison for the Fairies,1985,3,1980,Horror,1,Horror,1,0
tt0162661,Sleepy Hollow,1999,3,1990,Horror,1,Horror,1,0
tt0171363,The Haunting,1999,3,1990,Horror,1,Horror,1,0
tt0214529,Belphegor: Phantom of the Louvre,2001,3,2000,Fantasy,1,Fantasy,1,0
tt0259711,Vanilla Sky,2001,1,2000,Romance,1,Romance,0,1
tt0264508,Dagon,2001,3,2000,Horror,1,Horror,1,0
tt0282209,Darkness Falls,2003,1,2000,Fantasy,1,Fantasy,0,1
tt0373883,Halloween,2007,3,2000,Horror,1,Horror,1,0
tt0478988,The Call of Cthulhu,2005,0,2000,Horror,1,Horror,0,1
tt0848557,Diary of the Dead,2007,3,2000,Horror,1,Horror,1,0
tt1034415,Suspiria,2018,3,2010,Mystery,1,Mystery,1,0
tt1187064,Triangle,2009,3,2000,Fantasy,1,Fantasy,1,0
tt1226681,Pontypool,2008,0,2000,Fantasy,1,Fantasy,0,1
tt1270761,Don't Be Afraid of the Dark,2010,3,2010,Fantasy,1,Fantasy,1,0
tt1288558,Evil Dead,2013,3,2010,Horror,1,Horror,1,0
tt1422674,Ju-on: Black Ghost,2009,3,2000,Fantasy,1,Fantasy,1,0
